vuln_id,cve,status,vendors,products,title,published_at,fixed,poc_public,known_exploited,cisa_kev,cvss_score,vendor_severity,priority,sources,superseded_by,created_at,updated_at
VW-2026-0600,CVE-2026-50527,active,Canonical;Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite;Ubuntu;Ubuntu Server;各種パッケージ,Red Hat Security Advisory: Red Hat Hardened Images RPMs bug fix and enhancement update,2026-06-17T15:25:52+00:00,true,false,false,false,8.8,Important,INFO,red-hat:rhsa-2026-26638;red-hat:rhsa-2026-27171;canonical:https-ubuntu.com-security-notices-usn-8553-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0601,CVE-2026-50528,active,Canonical;Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite;Ubuntu;Ubuntu Server;各種パッケージ,Red Hat Security Advisory: Red Hat Hardened Images RPMs bug fix and enhancement update,2026-06-17T15:25:52+00:00,true,false,false,false,8.8,Important,INFO,red-hat:rhsa-2026-26638;red-hat:rhsa-2026-27171;canonical:https-ubuntu.com-security-notices-usn-8553-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0602,CVE-2026-50648,active,Canonical;Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite;Ubuntu;Ubuntu Server;各種パッケージ,Red Hat Security Advisory: Red Hat Hardened Images RPMs bug fix and enhancement update,2026-06-17T15:25:52+00:00,true,false,false,false,8.8,Important,INFO,red-hat:rhsa-2026-26638;red-hat:rhsa-2026-27171;canonical:https-ubuntu.com-security-notices-usn-8553-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0603,CVE-2026-50651,active,Canonical;Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite;Ubuntu;Ubuntu Server;各種パッケージ,Red Hat Security Advisory: Red Hat Hardened Images RPMs bug fix and enhancement update,2026-06-17T15:25:52+00:00,true,false,false,false,8.8,Important,INFO,red-hat:rhsa-2026-26638;red-hat:rhsa-2026-27171;canonical:https-ubuntu.com-security-notices-usn-8553-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0604,CVE-2026-56170,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Hardened Images RPMs bug fix and enhancement update,2026-06-17T15:25:52+00:00,true,false,false,false,8.8,Important,INFO,red-hat:rhsa-2026-26638;red-hat:rhsa-2026-39952,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0605,CVE-2026-57108,active,Canonical;Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite;Ubuntu;Ubuntu Server;各種パッケージ,Red Hat Security Advisory: Red Hat Hardened Images RPMs bug fix and enhancement update,2026-06-17T15:25:52+00:00,true,false,false,false,8.8,Important,INFO,red-hat:rhsa-2026-26638;red-hat:rhsa-2026-27171;canonical:https-ubuntu.com-security-notices-usn-8553-1,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0606,CVE-2026-20220,active,Cisco,ASA;AnyConnect;FTD;IOS;IOS XE;ISE;Meraki;NX-OS,Cisco Crosswork Network Controller Server-Side Template Injection Vulnerability,2026-06-17T16:00:00+00:00,true,false,false,false,6.3,,INFO,cisco:cisco-sa-cnc-inj-qnmeemxk,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0607,CVE-2026-20181,active,Cisco,ASA;AnyConnect;FTD;IOS;IOS XE;ISE;Meraki;NX-OS,Cisco Identity Services Engine Remote Code Execution and Information Disclosure Vulnerabilities,2026-06-17T16:00:00+00:00,true,false,false,false,9.1,,INFO,cisco:cisco-sa-ise-multi-g5wp8vv,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0608,CVE-2026-20190,active,Cisco,ASA;AnyConnect;FTD;IOS;IOS XE;ISE;Meraki;NX-OS,Cisco Identity Services Engine Remote Code Execution and Information Disclosure Vulnerabilities,2026-06-17T16:00:00+00:00,true,false,false,false,9.1,,INFO,cisco:cisco-sa-ise-multi-g5wp8vv,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0609,CVE-2026-20246,active,Cisco,ASA;AnyConnect;FTD;IOS;IOS XE;ISE;Meraki;NX-OS,Cisco Umbrella Virtual Appliance Privilege Escalation Vulnerability,2026-06-17T16:00:00+00:00,true,false,false,false,6.0,,INFO,cisco:cisco-sa-umbrella-priv-esc-f4wjb7au,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0610,CVE-2026-20178,active,Cisco,ASA;AnyConnect;FTD;IOS;IOS XE;ISE;Meraki;NX-OS,Cisco Webex App Open Redirect Vulnerability,2026-06-17T16:00:00+00:00,true,false,false,false,4.3,,INFO,cisco:cisco-sa-webex-app-redirect-koyxhffh,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0611,CVE-2023-50715,active,Home Assistant,Home Assistant Core,Konnected alarm-panel switch state and zone topology disclosed to unauthenticated actors on the LAN,2026-06-18T09:17:38+00:00,true,false,false,false,7.6,high,INFO,home-assistant:ghsa-x84v-g949-293w,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0612,CVE-2026-34205,active,Home Assistant,Home Assistant Core,Konnected alarm-panel switch state and zone topology disclosed to unauthenticated actors on the LAN,2026-06-18T09:17:38+00:00,true,false,false,false,7.6,high,INFO,home-assistant:ghsa-x84v-g949-293w,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0613,CVE-2026-54317,active,Home Assistant,Home Assistant Core,Konnected alarm-panel switch state and zone topology disclosed to unauthenticated actors on the LAN,2026-06-18T09:17:38+00:00,true,false,false,false,7.6,high,INFO,home-assistant:ghsa-x84v-g949-293w,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0614,CVE-2026-53492,active,Red Hat;containerd,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite;github.com/containerd/containerd/v2,CDI annotation smuggling during CRI checkpoint restore,2026-06-18T23:23:46+00:00,true,false,false,false,8.8,critical,INFO,containerd:ghsa-33vj-92qq-66hc;red-hat:rhsa-2026-41030,,2026-07-18T06:23:39.283173+00:00,2026-07-18T10:47:39.283825+00:00
VW-2026-0615,CVE-2026-53488,active,Red Hat;containerd,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite;github.com/containerd/containerd;github.com/containerd/containerd/v2,containerd CRI — image-config LABEL flows to host-root command execution from an image pull,2026-06-18T23:23:52+00:00,true,false,false,false,8.8,critical,INFO,containerd:ghsa-xhf5-7wjv-pqxp;red-hat:rhsa-2026-36207;red-hat:rhsa-2026-36319;red-hat:rhsa-2026-41030;red-hat:rhsa-2026-36625,,2026-07-18T06:23:39.283173+00:00,2026-07-18T19:27:28.938358+00:00
VW-2026-0616,CVE-2026-53489,active,containerd,github.com/containerd/containerd/v2,Arbitrary host file read via symlink following in CRI checkpoint restore,2026-06-18T23:23:57+00:00,true,false,false,false,,high,INFO,containerd:ghsa-rgh6-rfwx-v388,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0617,CVE-2026-50195,active,containerd,github.com/containerd/containerd/v2,CRI checkpoint import allows local image tag poisoning,2026-06-18T23:24:02+00:00,true,false,false,false,5.6,critical,INFO,containerd:ghsa-cvxm-645q-p574,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0618,CVE-2026-47262,active,containerd,github.com/containerd/containerd;github.com/containerd/containerd/v2,containerd image-triggered runtime DoS via unbounded group parsing,2026-06-18T23:24:05+00:00,true,false,false,false,,medium,INFO,containerd:ghsa-jpcc-p29g-p8mq,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0619,CVE-2026-50646,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Hardened Images RPMs bug fix and enhancement update,2026-06-19T02:03:31+00:00,true,false,false,false,8.2,Important,INFO,red-hat:rhsa-2026-27171,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0620,CVE-2026-50649,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Hardened Images RPMs bug fix and enhancement update,2026-06-19T02:03:31+00:00,true,false,false,false,8.2,Important,INFO,red-hat:rhsa-2026-27171,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0621,CVE-2026-50650,active,Red Hat,Ansible Automation Platform;JBoss;OpenShift;RHEL;Satellite,Red Hat Security Advisory: Red Hat Hardened Images RPMs bug fix and enhancement update,2026-06-19T02:03:31+00:00,true,false,false,false,8.2,Important,INFO,red-hat:rhsa-2026-27171,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0622,CVE-2026-54762,active,Traefik Labs,github.com/traefik/traefik/v3,Traefik Kubernetes Ingress NGINX provider fails open when auth-secret resolution fails,2026-06-19T08:27:41+00:00,true,false,false,false,5.9,medium,INFO,traefik-labs:ghsa-4mr2-fg2p-w63c,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0623,,active,Gitea,code.gitea.io/gitea,API Fork Endpoint Authorization Bypass Allows Organization Members to Bypass Repository Creation Restrictions,2026-06-21T11:42:08+00:00,false,false,false,false,,high,INFO,gitea:ghsa-rjvx-x5h2-6px5,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0624,CVE-2026-22874,active,Gitea,code.gitea.io/gitea,Incomplete SSRF Protection in Webhook and Migration Allow-list Default Filter,2026-06-21T17:36:12+00:00,true,false,false,false,9.6,critical,INFO,gitea:ghsa-2r5c-gw76-rh3w,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0625,CVE-2026-20896,active,Gitea,code.gitea.io/gitea,Gitea Docker image: `REVERSE_PROXY_TRUSTED_PROXIES = *` default lets any source IP impersonate any user via `X-WEBAUTH-USER`,2026-06-21T17:36:57+00:00,true,false,false,false,9.8,critical,INFO,gitea:ghsa-f75j-4cw6-rmx4,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0626,CVE-2026-27775,active,Gitea,code.gitea.io/gitea,Cached Per-Branch Permission Check in Pre-Receive Hook Allows Full Repository Write,2026-06-21T17:37:18+00:00,true,false,false,false,,high,INFO,gitea:ghsa-649p-mmhf-85c7,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0627,CVE-2026-24451,active,Gitea,code.gitea.io/gitea,Fork Synchronization Continues After Parent Repository Changes from Public to Private,2026-06-21T17:37:36+00:00,true,false,false,false,,high,INFO,gitea:ghsa-wrf9-r3h7-7x5v,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0628,CVE-2021-45331,active,Gitea,code.gitea.io/gitea,TOTP TOCTOU race on web 2FA paths + missing replay check on Basic-Auth `X-Gitea-OTP` surface,2026-06-21T17:37:56+00:00,true,false,false,false,7.1,high,INFO,gitea:ghsa-gx3v-q759-g323,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0629,CVE-2026-20779,active,Gitea,code.gitea.io/gitea,TOTP TOCTOU race on web 2FA paths + missing replay check on Basic-Auth `X-Gitea-OTP` surface,2026-06-21T17:37:56+00:00,true,false,false,false,7.1,high,INFO,gitea:ghsa-gx3v-q759-g323,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0630,CVE-2026-28740,active,Gitea,gitea.dev,Git LFS object reuse allows non-Code access to authorize private source objects,2026-06-21T17:38:16+00:00,true,false,false,false,7.1,high,INFO,gitea:ghsa-2m9v-5q2g-58vq,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0631,CVE-2026-27761,active,Gitea,code.gitea.io/gitea,API access token scope enforcement bypass on repository RSS/Atom feed endpoints leaks private repository commit data,2026-06-21T17:40:34+00:00,true,false,false,false,4.3,medium,INFO,gitea:ghsa-3pww-vcvm-3gmj;gitea:ghsa-cp3q-vrj2-ghhh,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0632,CVE-2026-25038,active,Gitea,code.gitea.io/gitea,Unauthorized Access to Labels of Private Organizations,2026-06-21T17:40:51+00:00,true,false,false,false,,medium,INFO,gitea:ghsa-v73x-hx65-6pf4,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0633,CVE-2026-59196,active,pnpm,pnpm,CAND-PNPM-059: hoisted install imports lockfile alias outside node_modules,2026-06-22T00:33:57+00:00,true,false,false,false,7.1,high,INFO,pnpm:ghsa-fr4h-3cph-29xv,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0634,CVE-2026-59194,active,pnpm,pnpm,CAND-PNPM-030: pnpm patch-remove could delete project-selected files outside the patches directory,2026-06-22T00:35:02+00:00,true,false,false,false,7.1,high,INFO,pnpm:ghsa-72r4-9c5j-mj57,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0635,CVE-2026-59195,active,pnpm,pnpm,Path traversal in configDependencies env lockfile allows symlink creation outside node_modules/.pnpm-config,2026-06-22T00:36:06+00:00,true,false,false,false,8.2,high,INFO,pnpm:ghsa-qrv3-253h-g69c,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0636,CVE-2026-47205,active,Envoy Project,github.com/envoyproxy/envoy,ext_authz Use-After-Free during Stream Teardown with Per-Route Overrides,2026-06-23T14:02:50+00:00,true,false,false,false,5.9,medium,INFO,envoy-project:ghsa-mvh9-767w-x47j,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0637,CVE-2026-47207,active,Envoy Project,github.com/envoyproxy/envoy,Envoy crashes if multiple unexpected ext_proc responses are packed into one gRPC message ,2026-06-23T14:03:02+00:00,true,false,false,false,6.5,medium,INFO,envoy-project:ghsa-68cv-hq5f-g6xv,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0638,CVE-2026-47221,active,Envoy Project,github.com/envoyproxy/envoy,Null pointer deref in internal redirects,2026-06-23T14:03:14+00:00,true,false,false,false,5.9,medium,INFO,envoy-project:ghsa-rcff-gw58-pjpr,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0639,CVE-2026-47220,active,Envoy Project,github.com/envoyproxy/envoy,Segmentation fault when using %REQUESTED_SERVER_NAME% in log format,2026-06-23T14:03:33+00:00,true,false,false,false,7.5,high,INFO,envoy-project:ghsa-j9wh-4qfm-wf2v,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0640,CVE-2026-47775,active,Envoy Project,github.com/envoyproxy/envoy,OAuth2 Filter: Padding Oracle via AES-256-CBC Cookie Decryption,2026-06-23T14:03:45+00:00,true,false,false,false,6.8,medium,INFO,envoy-project:ghsa-396h-jpq4-vc7p,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0641,CVE-2026-48044,active,Envoy Project,github.com/envoyproxy/envoy,Zstd Decompressor: Ratio Check at Wrong Loop Depth lead to memory explosion,2026-06-23T14:03:55+00:00,true,false,false,false,7.5,high,INFO,envoy-project:ghsa-m3p9-47wh-88wg,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0642,CVE-2026-47204,active,Envoy Project,github.com/envoyproxy/envoy,Envoy: grpc_stats filter segfault on Connect protocol requests to direct_response routes,2026-06-23T14:04:07+00:00,true,false,false,false,6.5,medium,INFO,envoy-project:ghsa-3jxh-8p6x-7pf6,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0643,CVE-2026-47692,active,Envoy Project,github.com/envoyproxy/envoy,"PROXY Protocol v2 header generator emits ""skipped"" TLVs, causing 65 KB attacker-controlled spillover into the upstream application stream",2026-06-23T14:04:21+00:00,true,false,false,false,4.8,medium,INFO,envoy-project:ghsa-wh36-hm39-mm3r,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0644,CVE-2026-47778,active,Envoy Project,github.com/envoyproxy/envoy, Embedded NUL in TLS DNS SAN Truncation in the Default TLS Certificate Validator. (Auth Bypass),2026-06-23T14:04:32+00:00,true,false,false,false,4.4,medium,INFO,envoy-project:ghsa-f8x4-rw5x-f3r7,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0645,CVE-2026-48042,active,Envoy Project,github.com/envoyproxy/envoy,Stack overflow in destructor of highly nested JSON,2026-06-23T14:04:43+00:00,true,false,false,false,7.5,high,INFO,envoy-project:ghsa-f24p-rxw2-g6pv,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0646,CVE-2026-48090,active,Envoy Project,github.com/envoyproxy/envoy,HTTP: OAuth2 filter late async token completion after stream teardown (UAF / crash risk),2026-06-23T14:08:11+00:00,true,false,false,false,5.9,medium,INFO,envoy-project:ghsa-3cj2-c63f-q26f,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0647,CVE-2026-48497,active,Envoy Project,Envoy,Abnormal process termination in DNS UDP filter,2026-06-23T14:08:25+00:00,true,false,false,false,5.9,medium,INFO,envoy-project:ghsa-j6g2-wf95-q66q,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0648,CVE-2026-48743,active,Envoy Project,github.com/envoyproxy/envoy,HTTP/3 to HTTP/1 request smuggling via headers-only request with nonzero Content-Length,2026-06-23T14:08:46+00:00,true,false,false,false,7.5,high,INFO,envoy-project:ghsa-8phg-2h2q-jgxf,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0649,CVE-2026-48706,active,Envoy Project,github.com/envoyproxy/envoy,Envoy Heap Buffer Overflow in TcpStatsdSink,2026-06-23T14:08:58+00:00,true,false,false,false,5.9,medium,INFO,envoy-project:ghsa-7q3f-gwg7-j8g4,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0650,,active,Envoy Project,github.com/envoyproxy/envoy,Denial-of-Service Attack Against the HTTP/3 Stack via QPACK Blocked Decoding,2026-06-23T15:05:29+00:00,true,false,false,false,7.5,high,INFO,envoy-project:ghsa-p7c7-7c47-pwch,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0651,CVE-2026-0934,active,GitLab,GitLab CE/EE;Omnibus;Runner,"GitLab Patch Release: 19.1.1, 19.0.3, 18.11.6",2026-06-24T00:00:00+00:00,false,false,false,false,,,INFO,gitlab:https-docs.gitlab.com-ja-jp-releases-patches-patch-release-gitlab-19-1-1-released;gitlab:https-docs.gitlab.com-releases-patches-patch-release-gitlab-19-1-1-released,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0652,CVE-2026-10086,active,GitLab,GitLab CE/EE;Omnibus;Runner,"GitLab Patch Release: 19.1.1, 19.0.3, 18.11.6",2026-06-24T00:00:00+00:00,false,false,false,false,,,INFO,gitlab:https-docs.gitlab.com-ja-jp-releases-patches-patch-release-gitlab-19-1-1-released;gitlab:https-docs.gitlab.com-releases-patches-patch-release-gitlab-19-1-1-released,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0653,CVE-2026-10712,active,GitLab,GitLab CE/EE;Omnibus;Runner,"GitLab Patch Release: 19.1.1, 19.0.3, 18.11.6",2026-06-24T00:00:00+00:00,false,false,false,false,,,INFO,gitlab:https-docs.gitlab.com-ja-jp-releases-patches-patch-release-gitlab-19-1-1-released;gitlab:https-docs.gitlab.com-releases-patches-patch-release-gitlab-19-1-1-released,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0654,CVE-2026-11379,active,GitLab,GitLab CE/EE;Omnibus;Runner,"GitLab Patch Release: 19.1.1, 19.0.3, 18.11.6",2026-06-24T00:00:00+00:00,false,false,false,false,,,INFO,gitlab:https-docs.gitlab.com-ja-jp-releases-patches-patch-release-gitlab-19-1-1-released;gitlab:https-docs.gitlab.com-releases-patches-patch-release-gitlab-19-1-1-released,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0655,CVE-2026-12053,active,GitLab,GitLab CE/EE;Omnibus;Runner,"GitLab Patch Release: 19.1.1, 19.0.3, 18.11.6",2026-06-24T00:00:00+00:00,false,false,false,false,,,INFO,gitlab:https-docs.gitlab.com-ja-jp-releases-patches-patch-release-gitlab-19-1-1-released;gitlab:https-docs.gitlab.com-releases-patches-patch-release-gitlab-19-1-1-released,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0656,CVE-2026-12635,active,GitLab,GitLab CE/EE;Omnibus;Runner,"GitLab Patch Release: 19.1.1, 19.0.3, 18.11.6",2026-06-24T00:00:00+00:00,false,false,false,false,,,INFO,gitlab:https-docs.gitlab.com-ja-jp-releases-patches-patch-release-gitlab-19-1-1-released;gitlab:https-docs.gitlab.com-releases-patches-patch-release-gitlab-19-1-1-released,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0657,CVE-2026-1606,active,GitLab,GitLab CE/EE;Omnibus;Runner,"GitLab Patch Release: 19.1.1, 19.0.3, 18.11.6",2026-06-24T00:00:00+00:00,false,false,false,false,,,INFO,gitlab:https-docs.gitlab.com-ja-jp-releases-patches-patch-release-gitlab-19-1-1-released;gitlab:https-docs.gitlab.com-releases-patches-patch-release-gitlab-19-1-1-released,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0658,CVE-2026-2238,active,GitLab,GitLab CE/EE;Omnibus;Runner,"GitLab Patch Release: 19.1.1, 19.0.3, 18.11.6",2026-06-24T00:00:00+00:00,false,false,false,false,,,INFO,gitlab:https-docs.gitlab.com-ja-jp-releases-patches-patch-release-gitlab-19-1-1-released;gitlab:https-docs.gitlab.com-releases-patches-patch-release-gitlab-19-1-1-released,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0659,CVE-2026-3176,active,GitLab,GitLab CE/EE;Omnibus;Runner,"GitLab Patch Release: 19.1.1, 19.0.3, 18.11.6",2026-06-24T00:00:00+00:00,false,false,false,false,,,INFO,gitlab:https-docs.gitlab.com-ja-jp-releases-patches-patch-release-gitlab-19-1-1-released;gitlab:https-docs.gitlab.com-releases-patches-patch-release-gitlab-19-1-1-released,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0660,CVE-2026-5309,active,GitLab,GitLab CE/EE;Omnibus;Runner,"GitLab Patch Release: 19.1.1, 19.0.3, 18.11.6",2026-06-24T00:00:00+00:00,false,false,false,false,,,INFO,gitlab:https-docs.gitlab.com-ja-jp-releases-patches-patch-release-gitlab-19-1-1-released;gitlab:https-docs.gitlab.com-releases-patches-patch-release-gitlab-19-1-1-released,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0661,CVE-2026-5796,active,GitLab,GitLab CE/EE;Omnibus;Runner,"GitLab Patch Release: 19.1.1, 19.0.3, 18.11.6",2026-06-24T00:00:00+00:00,false,false,false,false,,,INFO,gitlab:https-docs.gitlab.com-ja-jp-releases-patches-patch-release-gitlab-19-1-1-released;gitlab:https-docs.gitlab.com-releases-patches-patch-release-gitlab-19-1-1-released,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0662,CVE-2026-5952,active,GitLab,GitLab CE/EE;Omnibus;Runner,"GitLab Patch Release: 19.1.1, 19.0.3, 18.11.6",2026-06-24T00:00:00+00:00,false,false,false,false,,,INFO,gitlab:https-docs.gitlab.com-ja-jp-releases-patches-patch-release-gitlab-19-1-1-released;gitlab:https-docs.gitlab.com-releases-patches-patch-release-gitlab-19-1-1-released,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0663,CVE-2026-8330,active,GitLab,GitLab CE/EE;Omnibus;Runner,"GitLab Patch Release: 19.1.1, 19.0.3, 18.11.6",2026-06-24T00:00:00+00:00,false,false,false,false,,,INFO,gitlab:https-docs.gitlab.com-ja-jp-releases-patches-patch-release-gitlab-19-1-1-released;gitlab:https-docs.gitlab.com-releases-patches-patch-release-gitlab-19-1-1-released,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0664,CVE-2026-57280,active,Jenkins,Jenkins Core;プラグイン,Jenkins Security Advisory 2026-06-24,2026-06-24T12:00:00+00:00,false,false,false,false,,,INFO,jenkins:jenkins-advisory-2026-06-24,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0665,CVE-2026-57281,active,Jenkins,Jenkins Core;プラグイン,Jenkins Security Advisory 2026-06-24,2026-06-24T12:00:00+00:00,false,false,false,false,,,INFO,jenkins:jenkins-advisory-2026-06-24,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0666,CVE-2026-57282,active,Jenkins,Jenkins Core;プラグイン,Jenkins Security Advisory 2026-06-24,2026-06-24T12:00:00+00:00,false,false,false,false,,,INFO,jenkins:jenkins-advisory-2026-06-24,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0667,CVE-2026-57283,active,Jenkins,Jenkins Core;プラグイン,Jenkins Security Advisory 2026-06-24,2026-06-24T12:00:00+00:00,false,false,false,false,,,INFO,jenkins:jenkins-advisory-2026-06-24,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0668,CVE-2026-57284,active,Jenkins,Jenkins Core;プラグイン,Jenkins Security Advisory 2026-06-24,2026-06-24T12:00:00+00:00,false,false,false,false,,,INFO,jenkins:jenkins-advisory-2026-06-24,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0669,CVE-2026-57285,active,Jenkins,Jenkins Core;プラグイン,Jenkins Security Advisory 2026-06-24,2026-06-24T12:00:00+00:00,false,false,false,false,,,INFO,jenkins:jenkins-advisory-2026-06-24,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
VW-2026-0670,CVE-2026-57286,active,Jenkins,Jenkins Core;プラグイン,Jenkins Security Advisory 2026-06-24,2026-06-24T12:00:00+00:00,false,false,false,false,,,INFO,jenkins:jenkins-advisory-2026-06-24,,2026-07-18T06:23:39.283173+00:00,2026-07-18T06:23:39.283173+00:00
